date,AAPL,FB,JPM,MSFT,NVDA
2021-04-19,134.84,302.24,152.65,258.74,153.6175
2021-04-16,134.16,306.18,153.3,260.74,159.125
2021-04-15,134.5,307.82,152.17,259.5,161.3725
2021-04-14,132.03,302.82,151.21,255.59,152.77
2021-04-13,134.43,309.76,154.09,258.49,156.795
2021-04-12,131.24,311.54,155.95,255.91,152.09
2021-04-09,132.995,312.46,156.28,255.85,144.0
2021-04-08,130.36,313.02,155.12,253.25,143.17
2021-04-07,127.9,313.09,154.93,249.9,141.435
2021-04-06,126.21,306.26,152.54,247.86,138.615
2021-04-05,125.9,308.91,153.62,249.07,139.875
2021-04-01,123.0,298.66,153.71,242.35,138.1175
2021-03-31,122.15,294.53,152.23,235.77,133.4825
2021-03-30,119.9,288.0,154.48,231.85,128.7175
2021-03-29,121.39,290.82,152.68,235.24,129.4825
2021-03-26,121.21,283.02,155.09,236.48,128.3925
2021-03-25,120.59,278.74,152.55,232.34,125.3525
2021-03-24,120.09,282.14,150.62,235.46,126.43
2021-03-23,122.54,290.63,149.46,237.58,130.7075
2021-03-22,123.39,293.54,150.97,235.99,131.8625
2021-03-19,119.99,290.11,155.14,230.35,128.4575
2021-03-18,120.53,278.62,157.65,230.72,127.225
2021-03-17,124.76,284.01,155.09,237.04,133.4125
2021-03-16,125.57,279.28,153.51,237.71,132.9125
2021-03-15,123.99,273.75,155.37,234.81,131.9125
2021-03-12,121.03,268.4,156.15,235.75,128.56
2021-03-11,121.96,273.88,154.32,237.13,129.935
2021-03-10,119.98,264.9,155.13,232.42,124.6825
2021-03-09,121.085,265.74,151.83,233.78,125.2025
2021-03-08,116.36,255.31,152.91,227.39,115.9325
2021-03-05,121.42,264.28,150.91,231.6,124.615
2021-03-04,120.13,257.64,150.56,226.73,123.7025
2021-03-03,122.06,255.41,152.91,227.56,128.0475
2021-03-02,125.12,259.0,150.01,233.87,134.0625
2021-03-01,127.79,264.91,150.5,236.94,138.4175
2021-02-26,121.26,257.62,147.17,232.38,137.145
2021-02-25,120.99,254.69,151.18,228.99,133.075
2021-02-24,125.35,264.31,153.26,234.55,144.99
2021-02-23,125.86,265.855,150.61,233.27,141.42
2021-02-22,126.0,260.33,149.41,234.51,143.5575
2021-02-19,129.87,261.56,148.02,240.97,149.265
2021-02-18,129.71,269.39,145.59,243.79,148.29
2021-02-17,130.84,273.57,145.1,244.2,149.06
2021-02-16,133.19,273.97,144.65,243.7,153.3025
2021-02-12,135.37,270.5,141.25,244.99,149.6125
2021-02-11,135.13,270.39,139.27,244.49,152.5075
2021-02-10,135.39,271.87,139.66,242.82,147.6425
2021-02-09,136.01,269.45,139.58,243.77,142.6325
2021-02-08,136.91,266.58,140.14,242.47,144.3875
2021-02-05,136.76,268.1,137.98,242.2,135.91
2021-02-04,137.39,266.49,138.25,242.01,136.6425
2021-02-03,133.94,266.65,135.14,243.0,135.305
2021-02-02,134.99,267.08,133.61,239.51,135.5675
2021-02-01,134.14,262.01,129.62,239.65,132.37
2021-01-29,131.96,258.33,128.67,231.96,129.8975
2021-01-28,137.09,265.0,130.11,238.93,130.51
2021-01-27,142.06,272.14,127.86,232.9,129.1775
2021-01-26,143.16,282.05,131.58,232.33,134.3525
2021-01-25,142.92,278.01,132.12,229.53,136.5325
2021-01-22,139.07,274.5,133.79,225.95,137.125
2021-01-21,136.87,272.87,134.83,224.97,138.675
2021-01-20,132.03,267.48,135.97,224.34,133.6575
2021-01-19,127.83,261.1,138.04,216.44,130.2525
2021-01-15,127.14,251.36,138.64,212.65,128.595
2021-01-14,128.91,245.64,141.17,213.02,132.0025
2021-01-13,130.89,251.64,140.35,216.34,135.3175
2021-01-12,128.8,251.09,140.22,214.93,134.8475
2021-01-11,128.98,256.84,138.05,217.49,136.215
2021-01-08,132.05,267.57,136.02,219.62,132.7675
2021-01-07,130.92,268.74,135.87,218.29,133.44
2021-01-06,126.6,263.31,131.55,212.25,126.145
2021-01-05,131.01,270.97,125.65,217.9,134.0475
2021-01-04,129.41,268.94,125.87,217.69,131.135
2020-12-31,132.69,273.16,127.07,222.42,130.55
2020-12-30,133.72,271.87,125.36,221.68,131.4575
2020-12-29,134.87,276.78,125.01,224.15,129.4325
2020-12-28,136.69,277.0,125.34,224.96,129.0
2020-12-24,131.97,267.4,124.52,222.75,129.9375
2020-12-23,130.96,268.11,125.07,221.02,130.0925
2020-12-22,131.88,267.09,121.67,223.94,132.7825
2020-12-21,128.23,272.79,123.55,222.59,133.3225
2020-12-18,126.655,276.4,119.08,218.59,132.72
2020-12-17,128.7,274.48,119.67,219.42,133.4125
2020-12-16,127.81,275.67,120.67,219.28,132.425
2020-12-15,127.88,275.55,120.32,214.13,133.605
2020-12-14,121.78,274.19,118.3,214.2,133.0875
2020-12-11,122.41,273.55,119.56,213.26,130.1325
2020-12-10,123.24,277.12,120.27,210.52,129.7225
2020-12-09,121.78,277.92,121.05,211.8,129.3075
2020-12-08,124.38,283.4,122.0,216.01,133.5
2020-12-07,123.75,285.58,121.88,214.29,136.0675
2020-12-04,122.25,279.7,122.34,214.36,135.5825
2020-12-03,122.94,281.85,121.24,214.24,133.96
2020-12-02,123.08,287.52,122.04,215.37,135.445
2020-12-01,122.72,286.55,119.74,216.21,133.9
2020-11-30,119.05,276.97,117.88,214.07,134.015
2020-11-27,116.59,277.81,121.22,215.23,132.6125
2020-11-25,116.03,275.59,122.03,213.87,132.3475
2020-11-24,115.17,276.92,123.32,213.86,129.5775
2020-11-23,113.85,268.43,117.87,210.11,131.4
2020-11-20,117.34,269.7,114.57,210.39,130.8775
2020-11-19,118.64,272.94,115.56,212.42,134.4025
2020-11-18,118.03,271.97,115.25,211.08,134.2875
2020-11-17,119.39,275.0,116.11,214.46,134.2225
2020-11-16,120.3,278.96,117.3,217.23,135.1525
2020-11-13,119.26,276.95,114.08,216.51,132.97
2020-11-12,119.21,275.08,113.37,215.44,134.5675
2020-11-11,119.49,276.48,114.78,216.55,134.18
2020-11-10,115.97,272.43,116.52,211.01,127.7
2020-11-09,116.32,278.77,116.9,218.39,136.3075
2020-11-06,118.69,293.41,102.96,223.72,145.62
2020-11-05,119.03,294.68,104.35,223.29,141.6
2020-11-04,114.95,287.38,100.25,216.39,137.9425
2020-11-03,110.44,265.3,103.41,206.43,130.195
2020-11-02,108.77,261.36,100.25,202.33,125.8075
2020-10-30,108.86,263.11,98.04,202.47,125.34
2020-10-29,115.32,280.83,97.17,204.72,130.24
2020-10-28,111.2,267.67,96.54,202.68,126.27
2020-10-27,116.6,283.29,99.33,213.25,133.9675
2020-10-26,115.05,277.11,101.24,210.08,131.4125
2020-10-23,115.04,284.79,103.81,216.23,135.9025
2020-10-22,115.75,278.12,102.88,214.89,133.61
2020-10-21,116.87,278.73,99.37,214.8,135.2475
2020-10-20,117.51,267.56,100.37,214.65,136.455
2020-10-19,115.98,261.4,99.8,214.22,134.9775
2020-10-16,119.02,265.93,101.51,219.66,138.115
2020-10-15,120.71,266.72,101.72,219.66,139.7
2020-10-14,121.19,271.82,100.22,220.86,140.9525
2020-10-13,121.1,276.14,100.78,222.86,142.4825
2020-10-12,124.4,275.75,102.44,221.4,142.26
2020-10-09,116.97,264.45,101.2,215.81,137.6275
2020-10-08,114.97,263.76,101.78,210.58,138.3875
2020-10-07,115.08,258.12,99.73,209.83,139.64
2020-10-06,113.16,258.66,98.02,205.91,137.365
2020-10-05,116.5,264.65,99.04,210.38,136.425
2020-10-02,113.02,259.94,97.89,206.19,130.6225
2020-10-01,116.79,266.63,96.97,212.46,136.145
2020-09-30,115.81,261.9,96.27,210.33,135.305
2020-09-29,114.09,261.79,95.35,207.26,132.2575
2020-09-28,114.96,256.82,96.16,209.44,130.35
2020-09-25,112.28,254.82,93.47,207.82,128.7375
2020-09-24,108.22,249.53,92.66,203.19,123.48
2020-09-23,107.12,249.02,92.74,200.59,121.2375
2020-09-22,111.81,254.75,94.27,207.42,126.3775
2020-09-21,110.08,248.15,95.31,202.54,125.1725
2020-09-18,106.84,252.53,98.35,200.39,121.8925
2020-09-17,110.34,254.82,98.56,202.91,124.635
2020-09-16,112.13,263.52,99.7,205.05,125.145
2020-09-15,115.54,272.42,99.28,208.78,129.91
2020-09-14,115.355,266.15,102.47,205.41,128.7225
2020-09-11,112.0,266.61,101.07,204.03,121.645
2020-09-10,113.49,268.09,99.83,205.37,123.1175
2020-09-09,117.32,273.72,100.87,211.29,127.15
2020-09-08,112.82,271.16,99.92,202.66,119.13
2020-09-04,120.96,282.73,103.52,214.25,126.225
2020-09-03,120.88,291.12,101.33,217.3,130.155
2020-09-02,131.4,302.5,101.65,231.65,143.465
2020-09-01,134.18,295.44,100.14,227.27,138.21
2020-08-31,129.04,293.2,100.19,225.53,133.745
2020-08-28,124.8075,293.66,102.77,228.91,131.4775
2020-08-27,125.01,293.22,102.35,226.58,126.2825
2020-08-26,126.5225,303.91,99.09,221.15,127.73
2020-08-25,124.825,280.82,100.5,216.47,127.5
2020-08-24,125.8575,271.39,100.06,213.69,127.2025
2020-08-21,124.37,267.01,97.32,213.02,126.835
2020-08-20,118.275,269.01,97.37,214.58,121.41
2020-08-19,115.7075,262.59,98.55,209.7,121.385
2020-08-18,115.5625,262.34,98.32,211.49,122.6075
2020-08-17,114.6075,261.16,99.71,210.28,123.37
2020-08-14,114.9075,261.24,102.41,208.9,115.64
2020-08-13,115.01,261.3,102.37,208.7,114.43
2020-08-12,113.01,259.89,102.94,209.19,114.4025
2020-08-11,109.375,256.13,103.82,203.38,108.5
2020-08-10,112.7275,263.0,100.64,208.25,111.65
2020-08-07,111.1125,268.44,99.38,212.48,111.995
2020-08-06,113.9025,265.28,97.24,216.35,113.355
2020-08-05,110.0625,249.12,97.21,212.94,112.8675
2020-08-04,109.665,249.83,95.55,213.29,112.2775
2020-08-03,108.9375,251.96,96.1,216.54,110.1025
2020-07-31,106.26,253.67,96.64,205.01,106.1475
2020-07-30,96.19,234.5,97.02,203.9,106.14
2020-07-29,95.04,233.29,99.68,204.06,104.655
2020-07-28,93.2525,230.12,97.32,202.02,102.155
2020-07-27,94.81,233.5,96.9,203.85,104.215
2020-07-24,92.615,230.71,98.28,201.3,101.945
2020-07-23,92.845,232.6,98.98,202.54,101.2975
2020-07-22,97.2725,239.87,98.69,211.75,104.3875
2020-07-21,97.0,241.75,99.41,208.75,103.285
2020-07-20,98.3575,245.42,97.3,211.6,105.1075
2020-07-17,96.3275,242.03,98.16,202.88,102.015
2020-07-16,96.5225,240.93,100.01,203.92,101.3475
2020-07-15,97.725,240.28,99.73,208.04,102.2725
2020-07-14,97.0575,239.73,98.21,208.35,103.77
2020-07-13,95.4775,239.0,97.65,207.07,100.5225
2020-07-10,95.92,245.07,96.27,213.67,104.7925
2020-07-09,95.6825,244.5,91.28,214.32,105.09
2020-07-08,95.3425,243.58,93.3,212.83,102.16
2020-07-07,93.1725,240.86,92.32,208.25,98.7175
2020-07-06,93.4625,240.28,95.0,210.7,98.3925
2020-07-02,91.0275,233.42,92.66,206.26,96.1225
2020-07-01,91.0275,237.55,93.26,204.7,95.3
2020-06-30,91.2,227.07,94.06,203.51,94.9775
2020-06-29,90.445,220.64,93.0,198.44,92.0
2020-06-26,88.4075,216.08,92.59,196.33,91.55
2020-06-25,91.21,235.68,97.96,200.34,94.9
2020-06-24,90.015,234.02,94.66,197.84,92.355
2020-06-23,91.6325,242.24,97.93,201.91,94.5
2020-06-22,89.7175,239.22,96.75,200.57,95.2675
2020-06-19,87.43,238.79,97.81,195.15,92.6125
2020-06-18,87.9325,235.94,98.94,196.32,92.18
2020-06-17,87.8975,235.53,99.48,194.24,92.36
2020-06-16,88.02,235.65,102.06,193.57,90.685
2020-06-15,85.7475,232.5,101.25,188.94,91.7375
2020-06-12,84.7,228.58,99.87,187.74,89.325
2020-06-11,83.975,224.43,97.21,186.27,87.9625
2020-06-10,88.21,236.73,106.06,196.84,93.6675
2020-06-09,85.9975,238.67,110.54,189.8,90.46
2020-06-08,83.365,231.4,113.45,188.36,88.05
2020-06-05,82.875,230.77,111.23,187.2,89.2
2020-06-04,80.58,226.29,106.44,182.92,87.665
2020-06-03,81.28,230.16,104.27,185.36,87.695
2020-06-02,80.835,232.72,98.93,184.91,88.2525
2020-06-01,80.4625,231.91,98.6,182.83,88.0625
2020-05-29,79.485,225.09,97.31,183.25,88.755
2020-05-28,79.5625,225.46,99.86,181.4,84.87
2020-05-27,79.5275,229.14,101.37,181.81,85.2525
2020-05-26,79.1825,232.2,95.82,181.57,87.1775
2020-05-22,79.7225,234.91,89.47,183.51,90.2625
2020-05-21,79.2125,231.39,90.17,183.43,87.7525
2020-05-20,79.8075,229.97,91.33,185.66,89.7
2020-05-19,78.285,216.88,88.67,183.63,88.055
2020-05-18,78.74,213.19,90.45,184.91,87.5025
2020-05-15,76.9275,210.88,85.9,183.16,84.9075
2020-05-14,77.385,206.81,87.52,180.53,80.305
2020-05-13,76.9125,205.1,84.03,179.75,77.8
2020-05-12,77.8525,210.1,87.03,182.51,78.025
2020-05-11,78.7525,213.18,89.97,186.74,80.655
2020-05-08,77.5325,212.35,92.7,184.68,78.125
2020-05-07,75.935,211.26,91.21,183.6,76.2175
2020-05-06,75.1575,208.47,90.27,182.54,74.4475
2020-05-05,74.39,207.07,92.0,180.76,73.435
2020-05-04,73.29,205.26,92.14,178.84,72.8213
2020-05-01,72.2675,202.27,93.25,174.57,70.695
2020-04-30,73.45,204.71,95.76,179.21,73.07
2020-04-29,71.9325,194.19,97.86,177.43,74.615
2020-04-28,69.645,182.91,95.29,169.81,72.84
2020-04-27,70.7925,187.5,94.62,174.05,74.27
2020-04-24,70.7425,190.07,90.71,174.55,72.3975
2020-04-23,68.7575,185.13,89.39,171.42,71.0025
2020-04-22,69.025,182.28,89.34,173.52,71.5375
2020-04-21,67.0925,170.8,89.05,167.82,67.3775
2020-04-20,69.2325,178.24,91.71,175.06,71.7625
2020-04-17,70.7,179.24,95.18,178.6,73.08
2020-04-16,71.6725,176.25,87.33,177.04,73.675
2020-04-15,71.1075,176.97,90.79,171.88,70.21
2020-04-14,71.7625,178.17,95.5,173.7,70.9875
2020-04-13,68.3125,174.79,98.19,165.51,67.4625
2020-04-09,66.9975,175.19,102.76,165.14,65.7375
2020-04-08,66.5175,174.28,94.3,165.13,66.7375
2020-04-07,64.8575,168.83,90.64,163.49,64.7575
2020-04-06,65.6175,165.55,89.46,165.27,67.1
2020-04-03,60.3525,154.18,84.05,153.83,60.9775
2020-04-02,61.2325,158.19,87.51,155.26,63.8675
2020-04-01,60.2275,159.6,84.36,152.11,60.7675
2020-03-31,63.5725,166.8,90.03,157.71,65.9
2020-03-30,63.7025,165.95,93.5,160.23,66.3975
2020-03-27,61.935,156.79,91.13,149.7,63.1825
2020-03-26,64.61,163.34,98.12,156.11,64.31
2020-03-25,61.38,156.21,91.73,146.92,61.405
2020-03-24,61.72,160.98,88.43,148.34,62.295
2020-03-23,56.0925,148.1,79.03,135.98,53.1725
2020-03-20,57.31,149.73,83.5,137.35,51.4375
2020-03-19,61.195,153.13,85.3,142.71,53.2425
2020-03-18,61.6675,146.96,83.89,140.4,50.705
2020-03-17,63.215,149.42,93.76,146.57,54.3175
2020-03-16,60.5525,146.01,88.36,135.42,49.1
2020-03-13,69.4925,170.28,103.91,158.83,60.21
2020-03-12,62.0575,154.47,88.05,139.06,54.0775
2020-03-11,68.8575,170.24,95.96,153.63,61.6175
2020-03-10,71.335,178.19,100.7,160.92,65.27
2020-03-09,66.5425,169.5,93.44,150.62,61.36
2020-03-06,72.2575,181.09,108.08,161.57,66.51
2020-03-05,73.23,185.17,113.97,166.27,68.3225
2020-03-04,75.685,191.76,119.85,170.55,71.1275
2020-03-03,72.33,185.89,116.96,164.51,66.4725
2020-03-02,74.7025,196.44,121.52,172.79,69.1075
2020-02-28,68.34,192.47,116.11,162.01,67.5175
2020-02-27,68.38,189.75,121.37,158.18,63.15
2020-02-26,73.1625,197.2,126.64,170.17,66.9125
2020-02-25,72.02,196.77,126.26,168.07,65.5125
2020-02-24,74.545,200.72,132.16,170.89,68.32
2020-02-21,78.2625,210.18,135.81,178.59,73.5175
2020-02-20,80.075,214.58,137.49,184.42,77.175
2020-02-19,80.905,217.49,137.49,187.28,78.675
2020-02-18,79.75,217.8,135.64,187.23,74.1425
2020-02-14,81.2375,214.18,137.46,185.35,72.4475
2020-02-13,81.2175,213.14,137.88,183.71,67.695
2020-02-12,81.8,210.76,138.0,184.71,68.135
2020-02-11,79.9025,207.19,138.0,184.44,66.9725
2020-02-10,80.3875,213.06,137.74,188.7,65.7425
2020-02-07,80.0075,212.33,137.17,183.89,62.8975
2020-02-06,81.3025,210.85,137.61,183.63,63.5613
2020-02-05,80.3625,210.11,137.59,179.9,62.69
2020-02-04,79.7125,209.83,135.29,180.12,61.7825
2020-02-03,77.165,204.19,133.37,174.38,60.0825
2020-01-31,77.3775,201.91,132.36,170.23,59.1075
2020-01-30,80.9675,209.53,135.89,172.78,61.4525
2020-01-29,81.085,223.23,134.23,168.04,61.385
2020-01-28,79.4225,217.79,134.43,165.46,61.9925
2020-01-27,77.2375,214.87,132.03,162.28,60.05
2020-01-24,79.5775,217.94,133.15,165.04,62.62
2020-01-23,79.8075,219.76,136.54,166.72,63.215
2020-01-22,79.425,221.32,136.68,165.7,62.5125
2020-01-21,79.1425,221.44,136.84,166.5,61.985
2020-01-17,79.6825,222.14,138.2,167.1,62.32
2020-01-16,78.81,221.77,137.25,166.17,62.2325
2020-01-15,77.835,221.15,136.72,163.18,61.3925
2020-01-14,78.17,219.06,138.8,162.13,61.82
2020-01-13,79.24,221.91,137.2,163.28,62.995
2020-01-10,77.5825,218.06,136.07,161.34,61.08
2020-01-09,77.4075,218.3,137.44,162.09,60.755
2020-01-08,75.7975,215.22,136.94,160.09,60.095
2020-01-07,74.5975,213.06,135.88,157.58,59.9825
2020-01-06,74.95,212.6,138.23,159.03,59.265
2020-01-03,74.3575,208.67,138.34,158.62,59.0175
2020-01-02,75.0875,209.78,141.09,160.62,59.9775
2019-12-31,73.4125,205.25,139.4,157.7,58.825
2019-12-30,72.88,204.41,138.63,157.59,58.08
2019-12-27,72.45,208.1,139.14,158.96,59.2175
2019-12-26,72.4775,207.79,139.04,158.67,59.7975
2019-12-24,71.0675,205.12,137.58,157.38,59.655
2019-12-23,71.0,206.18,137.2,157.41,59.705
2019-12-20,69.86,206.3,137.24,157.41,59.8425
2019-12-19,70.005,206.06,137.35,155.71,58.865
2019-12-18,69.935,202.5,138.04,154.37,57.3775
2019-12-17,70.1025,198.39,138.18,154.69,57.0725
2019-12-16,69.965,197.92,137.34,155.53,56.2875
2019-12-13,68.7875,194.11,136.81,154.53,55.9975
2019-12-12,67.865,196.75,138.02,153.24,56.0175
2019-12-11,67.6925,202.26,134.18,151.7,54.335
2019-12-10,67.12,200.87,134.5,151.13,53.495
2019-12-09,66.73,201.34,134.41,151.36,53.0425
2019-12-06,67.6775,201.05,135.04,151.75,53.0425
2019-12-05,66.395,199.36,133.06,149.93,52.185
2019-12-04,65.435,198.71,132.34,149.85,52.355
2019-12-03,64.8625,198.82,129.78,149.31,51.915
2019-12-02,66.04,199.7,131.47,149.55,52.3125
2019-11-29,66.8125,201.64,131.76,151.38,54.185
2019-11-27,66.96,202.0,132.06,152.32,54.56
2019-11-26,66.0725,198.97,131.67,152.03,54.25
2019-11-25,66.5925,199.79,131.49,151.23,55.3025
2019-11-22,65.445,198.82,130.79,149.59,52.7225
2019-11-21,65.5025,197.93,129.93,149.48,52.545
2019-11-20,65.7975,197.51,129.63,149.62,52.795
2019-11-19,66.5725,199.32,130.58,150.39,51.9975
2019-11-18,66.775,197.4,130.62,150.34,53.07
2019-11-15,66.44,195.1,129.53,149.97,51.0475
2019-11-14,65.66,193.15,128.6,148.06,52.4475
2019-11-13,66.1175,193.19,128.48,147.31,52.1425
2019-11-12,65.49,194.47,129.16,147.07,52.4025
2019-11-11,65.55,189.61,129.92,146.11,52.045
2019-11-08,65.035,190.84,130.38,145.96,51.945
2019-11-07,64.8575,190.42,130.0,144.26,52.085
2019-11-06,64.31,191.55,129.3,144.06,51.9075
2019-11-05,64.2825,194.32,129.1,144.46,52.4025
2019-11-04,64.375,194.72,128.82,144.55,52.625
2019-11-01,63.955,193.62,127.8,143.72,50.6475
2019-10-31,62.19,191.65,124.92,143.37,50.255
2019-10-30,60.815,188.25,125.73,144.61,50.75
2019-10-29,60.8225,189.31,126.43,142.83,50.73
2019-10-28,62.2625,189.4,126.51,144.19,51.6975
2019-10-25,61.645,187.89,126.03,140.73,51.135
2019-10-24,60.895,186.38,125.03,139.94,49.215
2019-10-23,60.795,186.15,125.12,137.24,48.7725
2019-10-22,59.99,182.34,124.79,136.37,48.9025
2019-10-21,60.1275,189.76,123.55,138.43,49.0025
2019-10-18,59.1025,185.85,120.56,137.41,47.6225
2019-10-17,58.82,190.39,120.35,139.69,48.5725
2019-10-16,58.5925,189.55,119.68,140.41,48.5525
2019-10-15,58.83,188.89,119.96,141.575,49.0925
2019-10-14,58.9675,183.28,116.45,139.55,46.6325
2019-10-11,59.0525,184.19,116.14,139.68,46.4975
2019-10-10,57.5225,180.03,114.21,139.1,45.7575
2019-10-09,56.7575,179.85,112.63,138.24,45.1775
2019-10-08,56.1,177.75,111.82,135.67,44.3075
2019-10-07,56.765,179.68,114.37,137.12,46.0825
2019-10-04,56.7525,180.45,114.62,138.12,45.4925
2019-10-03,55.205,179.38,112.19,136.28,45.3275
2019-10-02,54.74,174.6,113.25,134.65,43.26
2019-10-01,56.1475,175.81,115.55,137.07,43.5
2019-09-30,55.9925,178.08,117.69,139.03,43.5175
2019-09-27,54.705,177.1,117.72,137.73,42.94
2019-09-26,54.9725,180.11,117.03,139.54,44.335
2019-09-25,55.2575,182.8,118.0,139.36,44.5575
2019-09-24,54.42,181.28,117.33,137.38,43.1325
2019-09-23,54.68,186.82,118.88,139.14,43.71
2019-09-20,54.4325,189.93,118.9,139.44,43.1725
2019-09-19,55.24,190.14,119.38,141.07,44.235
2019-09-18,55.6925,188.14,119.76,138.52,44.995
2019-09-17,55.175,188.08,118.57,137.39,45.2675
2019-09-16,54.975,186.22,119.16,136.33,45.0525
2019-09-13,54.6875,187.19,120.23,137.32,45.485
2019-09-12,55.7713,187.47,117.91,137.52,46.0675
2019-09-11,55.8975,188.49,117.19,136.12,46.0825
2019-09-10,54.175,186.17,116.87,136.08,45.795
2019-09-09,53.5425,188.76,115.4,137.52,45.125
2019-09-06,53.315,187.49,112.61,139.1,44.6625
2019-09-05,53.32,190.9,112.37,140.05,44.935
2019-09-04,52.2975,187.14,109.87,137.63,42.19
2019-09-03,51.425,182.39,108.56,136.04,41.0425
2019-08-30,52.185,185.67,109.86,137.86,41.8775
2019-08-29,52.2525,185.57,109.22,138.12,41.75
2019-08-28,51.3825,181.76,106.8,135.56,40.305
2019-08-27,51.04,181.3,105.74,135.74,40.45
2019-08-26,51.6225,180.36,106.87,135.45,41.3625
2019-08-23,50.66,177.75,106.02,133.39,40.61
2019-08-22,53.115,182.04,108.72,137.78,42.87
2019-08-21,53.16,183.55,107.61,138.79,42.8075
2019-08-20,52.59,183.81,107.31,137.26,41.9675
2019-08-19,52.5875,186.17,108.69,138.41,42.695
2019-08-16,51.625,183.7,107.72,136.13,39.89
2019-08-15,50.435,182.59,105.2,133.68,37.1925
2019-08-14,50.6875,179.71,104.8,133.98,37.5175
2019-08-13,52.2425,188.45,109.34,138.6,39.0125
2019-08-12,50.12,185.37,107.68,135.79,37.8625
2019-08-09,50.2475,187.85,109.74,137.71,38.545
2019-08-08,50.8575,190.16,109.86,138.89,39.565
2019-08-07,49.76,185.15,108.03,135.28,38.4725
2019-08-06,49.25,184.51,110.43,134.69,38.0875
2019-08-05,48.335,181.73,109.57,132.21,37.6975
2019-08-02,51.005,189.02,112.93,136.9,40.2975
2019-08-01,52.1075,192.73,112.94,138.06,41.23
2019-07-31,53.26,194.23,116.0,136.27,42.18
2019-07-30,52.195,197.04,115.59,140.35,43.8625
2019-07-29,52.42,195.94,115.85,141.03,43.705
2019-07-26,51.935,199.75,116.22,141.34,43.7675
2019-07-25,51.755,200.71,115.71,140.19,43.345
2019-07-24,52.1675,204.66,116.83,140.72,44.665
2019-07-23,52.21,202.36,116.36,139.29,43.915
2019-07-22,51.805,202.32,114.27,138.43,42.83
2019-07-19,50.6475,198.36,113.54,136.62,42.11
2019-07-18,51.415,200.78,114.67,136.42,42.545
2019-07-17,50.8375,201.8,113.99,136.27,42.4275
2019-07-16,51.125,203.84,115.12,137.08,41.77
2019-07-15,51.3025,203.91,113.9,138.9,41.8175
2019-07-12,50.825,204.87,115.3,138.9,41.9025
2019-07-11,50.4375,201.23,114.1,138.4,41.57
2019-07-10,50.8075,202.73,113.02,137.85,40.015
2019-07-09,50.31,199.21,113.35,136.46,39.3275
2019-07-08,50.005,195.76,112.87,136.96,39.3025
2019-07-05,51.0575,196.4,113.49,137.06,40.0575
2019-07-03,51.1025,197.2,112.82,137.46,40.6875
2019-07-02,50.6825,195.0,113.8,136.58,40.5575
2019-07-01,50.3875,193.0,113.68,135.68,41.5425
2019-06-28,49.48,193.0,111.8,133.96,41.0575
2019-06-27,49.935,189.5,108.84,134.15,40.8075
2019-06-26,49.95,187.66,108.48,133.93,39.815
2019-06-25,48.8925,188.84,107.76,133.43,37.87
2019-06-24,49.645,192.6,108.66,137.78,38.165
2019-06-21,49.695,191.14,109.44,136.97,37.94
2019-06-20,49.865,189.53,110.19,136.95,38.525
2019-06-19,49.4675,187.48,109.91,135.69,38.28
2019-06-18,49.6125,188.47,110.71,135.16,38.22
2019-06-17,48.4725,189.01,109.22,132.85,36.2575
2019-06-14,48.185,181.33,109.82,132.45,36.16
2019-06-13,48.5375,177.47,109.54,132.32,37.065
2019-06-12,48.5475,175.04,109.27,131.49,36.55
2019-06-11,48.7025,178.1,110.68,132.1,37.6875
2019-06-10,48.145,174.82,110.34,132.6,37.1075
2019-06-07,47.5375,173.35,109.16,131.4,36.375
2019-06-06,46.305,168.33,110.37,127.82,35.945
2019-06-05,45.635,168.17,110.13,125.83,35.32
2019-06-04,44.91,167.5,109.74,123.16,35.75
2019-06-03,43.325,164.15,106.46,119.84,33.445
2019-05-31,43.7675,177.47,105.96,123.68,33.865
2019-05-30,44.575,183.01,107.06,125.73,34.7775
2019-05-29,44.345,182.19,108.22,124.94,35.085
2019-05-28,44.5575,184.31,108.52,126.16,35.8325
2019-05-24,44.7425,181.06,109.71,126.24,36.2875
2019-05-23,44.915,180.87,108.64,126.18,36.83
2019-05-22,45.695,185.32,110.82,127.67,38.05
2019-05-21,46.65,184.82,111.73,126.9,38.765
2019-05-20,45.7725,182.72,111.35,126.22,37.9375
2019-05-17,47.25,185.3,110.77,128.07,39.1325
2019-05-16,47.52,186.99,111.31,128.93,40.0475
2019-05-15,47.73,186.27,109.9,126.02,39.895
2019-05-14,47.165,180.73,110.32,124.73,40.51
2019-05-13,46.43,181.54,109.45,123.35,39.6125
2019-05-10,49.295,188.34,112.51,127.13,42.205
2019-05-09,50.18,188.65,112.52,125.5,42.5475
2019-05-08,50.725,189.54,112.61,125.51,43.48
2019-05-07,50.715,189.77,113.21,125.52,43.2775
2019-05-06,52.12,193.88,115.09,128.15,44.9625
2019-05-03,52.9375,195.47,116.12,128.9,45.7525
2019-05-02,52.2875,192.53,115.41,126.21,45.7975
2019-05-01,52.63,193.03,115.16,127.88,45.1175
2019-04-30,50.1675,193.4,116.05,130.6,45.25
2019-04-29,51.1525,194.78,116.12,129.77,44.8325
2019-04-26,51.075,191.49,114.47,129.89,44.5225
2019-04-25,51.32,193.26,113.61,129.15,46.7275
2019-04-24,51.79,182.58,113.55,125.01,47.7925
